Id,Sales
224,6325.28710938
225,5698.3671875
226,6981.64746094
227,7053.18457031
228,8443.59375
229,6583.83105469
230,7733.65869141
231,5608.61035156
232,3761.64379883
233,5951.37939453
234,6931.20068359
235,6021.90576172
236,4606.16162109
237,8690.33398438
238,7092.72412109
239,9220.96972656
240,7050.62841797
241,5628.734375
242,5308.32080078
243,4347.79833984
244,9541.47558594
245,4924.54882812
246,7239.54345703
247,15597.90625
248,7121.73779297
249,7950.49755859
250,5413.35742188
251,4427.94482422
252,7143.07128906
253,4059.30908203
254,5993.39160156
255,10726.8183594
256,5336.71044922
257,16591.8691406
258,13951.1464844
259,5001.58056641
260,6730.96582031
261,5715.43212891
262,6855.08544922
263,5631.04345703
264,10598.8427734
265,7683.48632812
266,9755.61914062
267,4295.18310547
268,7377.53515625
269,5197.65136719
270,7957.32519531
271,6708.59716797
272,5821.30029297
273,6321.24609375
274,6440.25
275,7908.39404297
276,9598.88964844
277,5856.20800781
278,10247.0917969
279,6238.62792969
280,9790.59277344
281,5936.1796875
282,5174.80126953
283,5228.42089844
284,9766.85644531
285,6133.02294922
286,7378.85839844
287,6651.20996094
288,8650.29296875
289,4624.22021484
290,8512.86132812
291,6963.07275391
292,4034.05224609
293,13205.328125
294,18015.5253906
295,6783.69384766
296,6465.96630859
297,9050.43457031
298,10354.0585938
299,11529.4052734
300,5575.43359375
301,7513.97070312
302,5770.50634766
303,7969.78955078
304,3935.68212891
305,6072.80371094
306,5575.37988281
307,5854.88964844
308,7280.05126953
309,5567.64746094
310,4946.68554688
311,6799.31201172
312,4026.15600586
313,4634.80078125
314,6292.48535156
315,6081.57958984
316,8978.00097656
317,8381.2265625
318,7075.68945312
319,6231.22998047
320,6005.79833984
321,12273.6953125
322,7134.53320312
323,5344.37207031
324,4976.52001953
325,7688.39794922
326,4444.7578125
327,7019.47314453
328,3266.6315918
329,5115.23828125
330,7680.24023438
331,6023.06640625
332,5195.11865234
333,8448.20214844
334,9560.33203125
335,12560.9941406
336,6077.60742188
337,8566.03125
338,2912.9309082
339,5177.89208984
340,6349.02392578
341,4291.62011719
342,7845.95214844
343,5080.26220703
344,4740.25683594
345,8451.3125
346,11221.2070312
347,9392.74609375
348,5331.21582031
349,4826.58203125
350,8450.00683594
351,7414.76904297
352,6013.41650391
353,5326.49853516
354,6551.19482422
355,9542.94140625
356,4258.67773438
357,6046.08984375
358,7436.04394531
359,8063.57714844
360,13663.1767578
361,4945.67578125
362,13585.640625
363,6586.88378906
364,5257.65673828
365,3670.69897461
366,5878.26904297
367,6196.75830078
368,5817.43701172
369,7132.96142578
370,5029.58642578
371,4797.89257812
372,7270.28076172
373,3433.66210938
374,7648.41162109
375,6890.09667969
376,7688.49316406
377,8739.3671875
378,5581.72265625
379,9008.23730469
380,6321.62548828
381,5591.24511719
382,6038.63769531
383,5098.81689453
384,10140.6503906
385,6149.1953125
386,4696.41992188
387,6988.79638672
388,8226.86425781
389,7471.09960938
390,5965.26367188
391,8293.484375
392,5610.70751953
393,6010.92773438
394,6186.05761719
395,8212.76074219
396,6515.48730469
397,6686.59570312
398,5502.73974609
399,4978.29101562
400,3785.27514648
401,5537.04736328
402,8239.25585938
403,8755.27734375
404,10221.1376953
405,10565.3652344
406,7757.11425781
407,5900.96435547
408,5006.66845703
409,11010.8691406
410,9863.82324219
411,7327.43554688
412,8289.08789062
413,7934.30126953
414,5773.56689453
415,3904.1081543
416,10381.3310547
417,7594.3359375
418,6346.79003906
419,5850.36230469
420,2853.39648438
421,11774.6640625
422,6086.15234375
423,5386.55273438
424,5101.07421875
425,5066.39306641
426,6382.25439453
427,7862.83056641
428,6139.70068359
429,5324.88378906
430,4616.35742188
431,3816.58349609
432,3207.84301758
433,6616.03662109
434,17111.5644531
435,4189.13964844
436,5749.42529297
437,6616.66162109
438,5695.62792969
439,5235.1328125
440,5007.3515625
441,3762.35083008
442,7300.06982422
443,6893.83691406
444,3800.26098633
445,8342.86425781
446,5886.90380859
447,4860.21972656
448,8581.20019531
449,7435.67529297
450,9149.06347656
451,5194.17675781
452,6545.46679688
453,4790.72216797
454,5002.62988281
455,14969.9238281
456,10089.6728516
457,6385.84716797
458,5749.48535156
459,4734.78857422
460,6189.70507812
461,5124.03369141
462,10558.515625
463,5226.875
464,5209.76220703
465,7065.14892578
466,4656.07421875
467,6481.45898438
468,7651.00927734
469,6701.49121094
470,7133.26025391
471,4059.77758789
472,5373.12402344
473,7034.97021484
474,8514.26660156
475,8306.72949219
476,6695.70947266
477,4697.69677734
478,7569.17041016
479,5960.77587891
480,4389.92675781
481,7096.16796875
482,6980.52197266
483,6544.69335938
484,6085.42089844
485,6182.64160156
486,5724.82177734
487,5823.17138672
488,6973.93310547
489,6152.52148438
490,6476.43408203
491,9248.33496094
492,5682.23632812
493,4493.49267578
494,11267.8378906
495,5931.11962891
496,3437.31616211
497,7474.43554688
498,8381.41015625
499,10374.9658203
500,4675.22021484
501,5888.25146484
502,5982.99658203
503,7089.27441406
504,5622.44042969
505,8147.64404297
506,3278.39477539
507,5787.19677734
508,6198.51953125
509,5398.35253906
510,5460.48730469
511,6686.95947266
512,8152.80566406
513,5950.39160156
514,8378.4609375
515,6752.19824219
516,8408.19433594
517,4679.90966797
518,6380.62255859
519,6942.86572266
520,7738.34423828
521,7879.36132812
522,4858.21240234
523,8959.89941406
524,6363.19824219
525,7493.69433594
526,4405.51513672
527,4125.34667969
528,8262.1484375
529,6393.43457031
530,8450.30566406
531,6516.66210938
532,5737.07177734
533,8072.79638672
534,6654.94775391
535,7165.39892578
536,8046.87451172
537,6294.50195312
538,9284.41210938
539,10351.2636719
540,7390.24072266
541,5368.89746094
542,5805.35302734
543,4376.77636719
544,3224.98876953
545,8054.921875
546,5147.38525391
547,8333.2734375
548,4860.06152344
549,5880.09130859
550,5930.28808594
551,9161.5859375
552,5149.80175781
553,4977.81152344
554,5772.74121094
555,7281.8984375
556,5242.44873047
557,6835.94140625
558,7225.484375
559,8230.25488281
560,7727.36914062
561,6807.33886719
562,5690.79541016
563,4863.15966797
564,4773.49755859
565,10237.6269531
566,8722.55371094
567,7021.421875
568,14397.4677734
569,5244.12353516
570,5168.46240234
571,6007.25976562
572,8295.40625
573,10019.6484375
574,6748.72119141
575,8580.78222656
576,8113.13525391
577,7815.35986328
578,6618.14501953
579,5495.42773438
580,4783.22460938
581,4811.20117188
582,3817.36669922
583,5050.99072266
584,7752.98681641
585,16122.7949219
586,6840.31152344
587,5335.1328125
588,6880.08154297
589,4611.13378906
590,6167.15771484
591,4524.85693359
592,8673.19335938
593,6568.71386719
594,6287.45166016
595,13579.7324219
596,12374.1435547
597,5088.92480469
598,7021.17431641
599,4067.18920898
600,5325.07666016
601,5294.53564453
602,8374.9375
603,4632.67919922
604,4475.97851562
605,5933.12304688
606,5559.93701172
607,6525.93603516
608,6927.81005859
609,3638.79174805
610,6837.71533203
611,7525.53222656
612,7159.05957031
613,5052.90869141
614,4375.54931641
615,7773.99414062
616,4616.71875
617,8986.30273438
618,4204.30810547
619,5070.46826172
620,7068.984375
621,6046.74707031
622,4841.92333984
623,5552.54345703
624,6763.33642578
625,9110.79296875
626,9061.67285156
627,5405.09179688
628,3990.72216797
629,5724.88720703
630,5926.14941406
631,4685.33691406
632,6362.36669922
633,5697.97558594
634,11158.3251953
635,7401.11083984
636,6282.29003906
637,7820.81835938
638,4847.96826172
639,8609.99316406
640,5939.58398438
641,13020.1640625
642,6308.23583984
643,5229.66748047
644,5498.73144531
645,4149.38964844
646,7078.42333984
647,19957.4570312
648,4205.70361328
649,4571.12841797
650,9626.89941406
651,5997.85253906
652,7445.81005859
653,8178.24169922
654,6111.70751953
655,4875.89599609
656,4642.79199219
657,9482.64257812
658,6042.36572266
659,7693.61328125
660,7890.51464844
661,4644.74560547
662,6807.09228516
663,6245.93359375
664,4172.69677734
665,8619.84472656
666,8600.50488281
667,4661.38964844
668,7523.27929688
669,6968.78710938
670,4583.49316406
671,10063.8583984
672,6349.09667969
673,7593.93017578
674,4820.50390625
675,4901.07568359
676,6405.67285156
677,3789.28540039
678,7815.42675781
679,3941.09960938
680,6144.49316406
681,4655.63476562
682,5997.13183594
683,6184.85351562
684,6481.71826172
685,6764.83984375
686,7725.73291016
687,5912.10791016
688,6887.58007812
689,6296.85644531
690,8499.66210938
691,9555.50195312
692,6982.47949219
693,3066.73120117
694,6110.39648438
695,7056.25244141
696,4014.75415039
697,11549.8544922
698,5627.82714844
699,6178.99853516
700,11031.1982422
701,6948.92138672
702,4617.24267578
703,11025.3505859
704,9294.42382812
705,5369.33740234
706,8683.85449219
707,10084.2089844
708,6042.37744141
709,5321.48144531
710,6602.28173828
711,5494.87207031
712,6156.51367188
713,7017.43164062
714,4788.84472656
715,6177.48974609
716,7308.02587891
717,6352.53125
718,7754.31054688
719,6135.19921875
720,6020.01611328
721,4383.12695312
722,7452.08349609
723,7183.16308594
724,5961.06005859
725,6276.40283203
726,7041.07226562
727,9139.27832031
728,5732.01269531
729,5361.71191406
730,6259.39990234
731,6767.62792969
732,6575.39013672
733,4451.71679688
734,4264.83251953
735,7425.47705078
736,7470.2734375
737,5829.15673828
738,8058.22607422
739,5872.63623047
740,6528.12158203
741,5429.11914062
742,3122.046875
743,6752.34619141
744,6105.60742188
745,6303.58056641
746,8820.32714844
747,8151.66308594
748,4708.51757812
749,8352.37011719
750,4202.97314453
751,3047.19213867
752,7381.97021484
753,11831.8408203
754,7910.89892578
755,6781.72705078
756,4790.95068359
757,6145.15527344
758,8858.83105469
759,6149.23046875
760,7980.20263672
761,4933.16650391
762,4594.50683594
763,5331.27685547
764,5411.59179688
765,5129.77001953
766,5654.80126953
767,4907.15722656
768,4206.03271484
769,6472.83447266
770,6618.53027344
771,5451.31787109
772,5957.6328125
773,7169.8359375
774,6230.07080078
775,6593.90527344
776,8599.47949219
777,7362.30273438
778,5714.38525391
779,3537.54638672
780,11722.8945312
781,6324.87060547
782,5554.34423828
783,8224.66699219
784,7930.79052734
785,7438.57666016
786,5981.34765625
787,7148.78320312
788,8894.31347656
789,13668.4550781
790,5168.04345703
791,4517.61962891
792,5247.12109375
793,6504.546875
794,5285.94726562
795,6938.49658203
796,8732.09375
797,5844.17138672
798,4188.05712891
799,5671.57421875
800,7963.63476562
801,4900.90283203
802,7334.51220703
803,4025.41870117
804,6793.41259766
805,7504.00097656
806,7362.80126953
807,8304.62207031
808,6298.40039062
809,4613.72509766
810,6318.38867188
811,7012.76806641
812,8418.19238281
813,7504.25146484
814,8107.03955078
815,5831.66455078
816,4606.94384766
817,9596.25292969
818,4587.25927734
819,9601.47167969
820,6021.33154297
821,4380.89501953
822,7058.27197266
823,6017.05419922
824,7801.73779297
825,8613.43457031
826,4145.61865234
827,4840.90722656
828,8045.68457031
829,7985.62402344
830,9295.80664062
831,5254.20263672
832,5890.77441406
833,6193.84472656
834,6374.85595703
835,5723.19482422
836,9574.46777344
837,8097.44189453
838,11316.0966797
839,4150.57714844
840,5812.45068359
841,9908.88476562
842,8160.18066406
843,5058.13623047
844,9809.27636719
845,6166.3515625
846,5549.57861328
847,5171.70263672
848,5021.06884766
849,5401.62841797
850,6330.81591797
851,4718.57568359
852,4714.22070312
853,8302.0234375
854,6911.44189453
855,22005.6015625
856,7665.58886719
857,4247.58544922
858,7932.87841797
859,8942.671875
860,7159.87158203
861,7174.71337891
862,5678.80615234
863,8446.20410156
864,8372.50195312
865,5308.59423828
866,5481.29833984
867,6664.90820312
868,8623.12597656
869,7103.44775391
870,8595.49414062
871,5950.13085938
872,4818.49951172
873,5345.74365234
874,9656.54785156
875,10624.1152344
876,9622.82421875
877,8016.82128906
878,4048.67089844
879,5512.17431641
880,4305.87304688
881,7300.71044922
882,10772.6572266
883,9503.13183594
884,5715.51953125
885,5301.46923828
886,4075.43798828
887,5696.04638672
888,10976.3105469
889,6384.43994141
890,4574.24267578
891,5526.57324219
892,8296.28515625
893,3536.8815918
894,7559.58935547
895,4418.25
896,6440.71044922
897,6577.74267578
898,5496.60205078
899,7656.44775391
900,7052.6328125
901,5281.64306641
902,6742.74414062
903,7053.39941406
904,10554.0644531
905,5675.703125
906,8488.08496094
907,7671.65234375
908,9031.59375
909,6702.61669922
910,9109.41992188
911,4791.06005859
912,4844.921875
913,6230.20166016
914,5539.96875
915,8659.65332031
916,7465.80712891
917,5586.62353516
918,6919.75976562
919,6710.24755859
920,9156.36230469
921,3778.00976562
922,14108.7597656
923,4941.82275391
924,5991.91162109
925,8535.24414062
926,4894.46972656
927,6520.20605469
928,5952.3671875
929,7308.24169922
930,5276.4921875
931,6197.89892578
932,7271.33496094
933,7564.94824219
934,7325.22119141
935,5547.12792969
936,7194.27099609
937,11305.4599609
938,6439.30419922
939,4509.77539062
940,6453.69238281
941,5702.63476562
942,5631.78466797
943,7507.20117188
944,3787.80371094
945,7909.41210938
946,6069.59570312
947,6910.75
948,7633.1953125
949,4127.43261719
950,5212.89355469
951,5440.80371094
952,8356.71289062
953,8759.72949219
954,5090.05517578
955,4591.45751953
956,7086.96240234
957,5704.0390625
958,6355.54345703
959,6363.59863281
960,6603.33935547
961,7711.64257812
962,5592.88232422
963,4425.79589844
964,6596.13818359
965,7302.34667969
966,8464.15527344
967,8165.82519531
968,8098.73925781
969,5676.65625
970,8924.11328125
971,6026.07714844
972,6786.0234375
973,8506.99414062
974,5991.734375
975,10095.1884766
976,7889.08496094
977,7259.92822266
978,5665.52929688
979,7087.53662109
980,7817.06689453
981,6369.11865234
982,3738.53833008
983,5231.43359375
984,7609.74414062
985,5325.67578125
986,4110.984375
987,8492.56347656
988,6746.30175781
989,5298.58789062
990,5839.39599609
991,5303.25976562
992,7589.2890625
993,7072.07324219
994,6756.82421875
995,5566.31494141
996,5151.26123047
997,6345.65771484
998,3667.59448242
999,6168.46337891
1000,5592.38134766
1001,8541.53125
1002,7653.12597656
1003,6012.68847656
1004,12524.7470703
1005,6152.18164062
1006,4979.63037109
1007,10995.1386719
1008,7430.70556641
1009,8318.94628906
1010,7321.26025391
1011,4700.03222656
1012,6116.4375
1013,5514.32519531
1014,7873.17919922
1015,11840.2724609
1016,5754.05566406
1017,3284.22021484
1018,5292.375
1019,8815.13769531
1020,8386.06445312
1021,6248.32324219
1022,6981.30126953
1023,4839.9375
1024,5604.578125
1025,3191.37573242
1026,5057.13232422
1027,5825.32714844
1028,7105.83349609
1029,7058.53466797
1030,6347.46191406
1031,7874.87646484
1032,8452.5546875
1033,7617.81201172
1034,4972.84765625
1035,9365.61425781
1036,10431.5126953
1037,5662.16845703
1038,7377.59179688
1039,5353.44335938
1040,6592.23242188
1041,4058.22509766
1042,7418.15722656
1043,5537.05273438
1044,8843.89648438
1045,7362.39355469
1046,8027.2578125
1047,8049.86767578
1048,5161.8359375
1049,8908.13476562
1050,19230.9902344
1051,10241.1904297
1052,6008.125
1053,3130.609375
1054,6155.02197266
1055,8020.64550781
1056,5187.77978516
1057,12480.4726562
1058,18246.5273438
1059,3843.93212891
1060,5452.89355469
1061,8198.35253906
1062,5642.15673828
1063,8737.09179688
1064,6417.79443359
1065,7447.8984375
1066,5141.95849609
1067,6441.94580078
1068,6217.42041016
1069,7264.06347656
1070,9948.93261719
1071,5708.16992188
1072,5516.34033203
1073,7091.08691406
1074,5496.43408203
1075,5044.77929688
1076,7603.88183594
1077,5465.71386719
1078,5555.13916016
1079,7360.71582031
1080,6057.77929688
1081,6192.4921875
1082,7144.74755859
1083,7134.48535156
1084,8227.22558594
1085,6705.12304688
1086,7492.24365234
1087,5633.17089844
1088,3912.86987305
1089,6125.45214844
1090,6898.73095703
1091,6161.0546875
1092,4546.13818359
1093,8779.8203125
1094,7104.10546875
1095,9337.98925781
1096,7143.97070312
1097,5527.60644531
1098,5212.20800781
1099,4211.68603516
1100,9516.4375
1101,5004.95458984
1102,7077.95068359
1103,15354.4414062
1104,7130.45800781
1105,6377.37988281
1106,4978.60449219
1107,4467.86523438
1108,6917.99121094
1109,4031.90185547
1110,5889.76855469
1111,10418.5175781
1112,5209.05175781
1113,17412.5898438
1114,14561.6777344
1115,4806.93505859
1116,6799.24072266
1117,5757.53613281
1118,6827.14501953
1119,5732.48291016
1120,10884.3525391
1121,7362.75195312
1122,9721.08496094
1123,4365.15625
1124,7466.13476562
1125,4991.0625
1126,8045.1171875
1127,6537.56835938
1128,5836.71777344
1129,6080.87207031
1130,6283.55517578
1131,8144.10888672
1132,8820.72265625
1133,5874.49121094
1134,10218.0380859
1135,5971.31494141
1136,10020.5273438
1137,5864.56445312
1138,5507.42382812
1139,5324.04052734
1140,10576.8681641
1141,6029.53271484
1142,7167.98242188
1143,7069.59130859
1144,8894.97558594
1145,4755.05126953
1146,8316.28125
1147,7069.87451172
1148,3996.8671875
1149,14438.5009766
1150,17094.5195312
1151,7024.86523438
1152,6760.29199219
1153,9490.7578125
1154,10390.1660156
1155,11569.0263672
1156,5640.74121094
1157,7648.09814453
1158,5783.84716797
1159,7996.73632812
1160,3828.44165039
1161,6367.21142578
1162,5768.05175781
1163,5900.41259766
1164,7469.85302734
1165,5759.6953125
1166,5045.76611328
1167,6784.0625
1168,3946.55078125
1169,5031.25146484
1170,6432.23242188
1171,6959.49414062
1172,8992.44140625
1173,8178.21826172
1174,7143.69140625
1175,5904.66894531
1176,5978.84912109
1177,12005.4755859
1178,7376.40966797
1179,5455.97363281
1180,4968.85058594
1181,7581.59082031
1182,4485.16796875
1183,7171.44970703
1184,3221.35131836
1185,5584.34326172
1186,8040.81347656
1187,6033.96289062
1188,5043.02832031
1189,8520.70117188
1190,9123.64550781
1191,12619.1474609
1192,5973.12109375
1193,8252.5078125
1194,3124.13818359
1195,5454.85986328
1196,6323.24804688
1197,4388.89208984
1198,8055.3671875
1199,5209.28515625
1200,4899.74365234
1201,8745.02832031
1202,11569.9199219
1203,8186.51416016
1204,5317.72167969
1205,4672.49609375
1206,9855.37792969
1207,7787.11474609
1208,6013.984375
1209,5265.84814453
1210,6683.70703125
1211,9716.00683594
1212,4562.17236328
1213,6208.44824219
1214,7589.12255859
1215,8375.984375
1216,13244.4033203
1217,5020.41259766
1218,13739.4511719
1219,6646.07958984
1220,5298.04199219
1221,3546.71679688
1222,6069.64160156
1223,5702.22167969
1224,5844.57324219
1225,6686.36621094
1226,5136.81591797
1227,4508.31298828
1228,7284.23974609
1229,3629.65698242
1230,7786.57226562
1231,7162.95947266
1232,7790.43554688
1233,8897.63964844
1234,5316.67675781
1235,8929.86132812
1236,6474.97070312
1237,5932.73242188
1238,5924.38037109
1239,5540.46533203
1240,10384.4111328
1241,6208.91064453
1242,4761.30175781
1243,7695.55859375
1244,8189.18505859
1245,7283.65576172
1246,6295.60107422
1247,8580.50488281
1248,5546.57275391
1249,5835.07568359
1250,6347.34667969
1251,7991.92529297
1252,6370.64355469
1253,6495.50097656
1254,5709.78173828
1255,5028.75683594
1256,3827.84643555
1257,5009.20507812
1258,7989.38769531
1259,8301.62011719
1260,10210.9169922
1261,10522.8759766
1262,7678.94384766
1263,6131.57226562
1264,5116.62451172
1265,11168.046875
1266,9490.08886719
1267,7427.12695312
1268,8430.13085938
1269,8070.72558594
1270,5943.00683594
1271,3905.49389648
1272,10554.7402344
1273,7696.87939453
1274,6409.96337891
1275,5852.87988281
1276,2754.76416016
1277,11981.8417969
1278,5954.78076172
1279,5182.86328125
1280,5038.00390625
1281,5129.51025391
1282,6411.84082031
1283,8889.10546875
1284,5885.66308594
1285,5395.62890625
1286,4647.66601562
1287,4364.5859375
1288,3070.49584961
1289,6663.59863281
1290,17028.1308594
1291,4164.40185547
1292,5645.79003906
1293,7160.26123047
1294,5509.60449219
1295,5447.59130859
1296,4938.51025391
1297,4109.65136719
1298,7122.49853516
1299,6711.60498047
1300,4127.42480469
1301,8569.12011719
1302,5977.06494141
1303,4795.03759766
1304,8581.60058594
1305,8032.03710938
1306,9255.91503906
1307,5337.17871094
1308,6610.57421875
1309,4804.15771484
1310,5130.30322266
1311,16769.5722656
1312,9832.21582031
1313,6157.2890625
1314,5813.05517578
1315,4570.53515625
1316,6012.75146484
1317,4439.23681641
1318,9102.37695312
1319,5458.37304688
1320,5405.1640625
1321,6858.72216797
1322,4617.91650391
1323,6439.54394531
1324,7801.58154297
1325,6749.01757812
1326,6866.86523438
1327,4080.67382812
1328,5504.89697266
1329,6766.82080078
1330,8891.80273438
1331,8124.41015625
1332,6663.87207031
1333,4740.54589844
1334,7685.64111328
1335,6155.609375
1336,4436.37939453
1337,6998.02099609
1338,6955.99023438
1339,6628.01904297
1340,6216.02099609
1341,6395.77050781
1342,5785.82226562
1343,5892.88720703
1344,6882.37890625
1345,5983.76171875
1346,6730.38134766
1347,9017.27929688
1348,5645.69873047
1349,4608.51318359
1350,11496.78125
1351,5690.03515625
1352,3755.04370117
1353,7712.64306641
1354,8220.52734375
1355,10783.7910156
1356,4708.25244141
1357,5806.43847656
1358,5992.41455078
1359,7331.75634766
1360,5624.80029297
1361,8356.52148438
1362,3195.79931641
1363,6208.11083984
1364,6293.98632812
1365,5704.86572266
1366,5409.49169922
1367,6887.90234375
1368,8677.73632812
1369,5871.22509766
1370,8614.11523438
1371,6796.75048828
1372,8575.51367188
1373,4535.86767578
1374,6500.73828125
1375,6771.92138672
1376,7703.04150391
1377,8122.20214844
1378,3500.3425293
1379,8830.07421875
1380,6603.61083984
1381,7615.015625
1382,4951.24560547
1383,4067.88745117
1384,8423.83007812
1385,6514.22607422
1386,8720.76464844
1387,6377.81152344
1388,5911.53271484
1389,7854.17333984
1390,6937.88134766
1391,7151.08154297
1392,8150.37988281
1393,6172.03027344
1394,9362.62109375
1395,10580.4511719
1396,7632.91064453
1397,5309.08056641
1398,6111.26464844
1399,4407.36865234
1400,3372.17089844
1401,8160.68652344
1402,5095.12207031
1403,8459.36914062
1404,4643.67773438
1405,5759.72802734
1406,5886.1796875
1407,10363.6328125
1408,5406.05078125
1409,5035.16455078
1410,5908.25244141
1411,7362.12744141
1412,5008.78466797
1413,6897.69775391
1414,6899.66552734
1415,8315.59179688
1416,7809.33154297
1417,6635.75488281
1418,5408.24804688
1419,4824.16503906
1420,4534.23242188
1421,10424.3212891
1422,9101.10839844
1423,6965.01904297
1424,14382.3984375
1425,5370.70019531
1426,5001.00341797
1427,6011.83935547
1428,8260.21777344
1429,10333.3896484
1430,6754.68457031
1431,8331.65136719
1432,8101.08837891
1433,8167.14990234
1434,6681.34277344
1435,5424.66748047
1436,4849.35546875
1437,4748.96386719
1438,3989.48535156
1439,5196.18408203
1440,7926.98681641
1441,16718.2929688
1442,6958.33251953
1443,5460.50292969
1444,7598.34277344
1445,4399.12353516
1446,6141.69824219
1447,4284.63769531
1448,8535.35839844
1449,6440.68603516
1450,6123.37792969
1451,13624.7109375
1452,12701.0615234
1453,5031.44824219
1454,6870.75048828
1455,4097.54003906
1456,5442.22607422
1457,5404.27734375
1458,7903.56005859
1459,4810.85253906
1460,4418.64160156
1461,6140.85449219
1462,5437.28125
1463,6768.04052734
1464,6978.69140625
1465,3615.01269531
1466,6703.97216797
1467,7548.63037109
1468,7367.90820312
1469,5134.20019531
1470,4795.12939453
1471,7833.06884766
1472,4500.29150391
1473,9276.25097656
1474,4046.73266602
1475,5000.96484375
1476,6821.92431641
1477,6207.88623047
1478,4894.17578125
1479,5476.72558594
1480,7282.41259766
1481,9148.83691406
1482,9528.40820312
1483,5272.07958984
1484,3959.6887207
1485,5681.28173828
1486,5739.61181641
1487,4736.26123047
1488,6522.76855469
1489,5739.16845703
1490,11534.1787109
1491,7621.24951172
1492,6050.87304688
1493,8221.89941406
1494,4851.30761719
1495,8742.00976562
1496,5913.90722656
1497,13477.1445312
1498,6479.63525391
1499,5311.52685547
1500,5568.92285156
1501,4050.57885742
1502,7193.80419922
1503,20911.1738281
1504,4701.359375
1505,4565.28466797
